country,city,hospital,department,doctor_name,source_url
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Sankar Srinivasan",https://www.apollohospitals.com/doctors/medical-oncologist/chennai/dr-sankar-srinivasan
India,Chennai,"Apollo Proton Cancer Centre, Chennai","Cancer Care","Dr Srinivas Chilukuri",https://www.apollohospitals.com/doctors/radiation-oncologist/chennai/dr-srinivas-chilukuri
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Naveen Ravel",https://www.apollohospitals.com/doctors/medical-oncologist/chennai/dr-naveen-ravel
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Venkat P",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-venkat-p
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Vikas Mahajan",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-vikas-mahajan
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Ajit Pai",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-ajit-pai
India,Guwahati,"Apollo Hospitals, Guwahati","Cancer Care","Dr Anupam Mahanta",https://www.apollohospitals.com/doctors/medical-oncologist/guwahati/dr-anupam-mahanta
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr D Shakespeare",https://www.apollohospitals.com/doctors/radiation-oncologist/chennai/dr-d-shakespeare
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Vishal Choksi",https://www.apollohospitals.com/doctors/head-and-neck-surgical-oncologist/ahmedabad/dr-vishal-choksi
India,Hyderabad,"Apollo Hospitals, Financial District","Cancer Care","Dr Vinitha Reddy Palwai",https://www.apollohospitals.com/doctors/radiation-oncologist/hyderabad/dr-vinitha-reddy-palwai
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Janarthinakani M",https://www.apollohospitals.com/doctors/radiation-oncologist/chennai/dr-janarthinakani-m
India,Hyderabad,"Apollo Hospitals, Financial District","Cancer Care","Dr Krishna Kiran Kannepalli",https://www.apollohospitals.com/doctors/surgical-oncologist/hyderabad/dr-krishna-kiran-kannepalli
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Rathna Devi",https://www.apollohospitals.com/doctors/radiation-oncologist/chennai/dr-rathna-devi
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Cancer Care","Dr P Subramanya Rao",https://www.apollohospitals.com/doctors/head-and-neck-surgical-oncologist/bangalore/dr-p-subramanya-rao
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Cancer Care","Dr (Prof.) Vishwanath S",https://www.apollohospitals.com/doctors/oncologist/bangalore/dr-vishwanath-s
India,Chennai,"Apollo Hospitals, Greams Road, Chennai","Cancer Care","Dr Deepak Balasubramanian",https://www.apollohospitals.com/doctors/head-and-neck-surgical-oncologist/chennai/dr-deepak-balasubramanian
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Rajeev Reddy",https://www.apollohospitals.com/doctors/orthopedician/hyderabad/dr-rajeev-reddy
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Mani C S",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-mani-c-s
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Cancer Care","Dr Vijay Bhaskar L",https://www.apollohospitals.com/doctors/radiation-oncologist/bangalore/dr-vijay-bhaskar-l
India,Chennai,"Apollo Hospitals ,Tondiarpet, Chennai","Cancer Care","Dr Jesupandian",https://www.apollohospitals.com/doctors/haemato-oncologist/chennai/dr-jesupandian
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Cancer Care","Dr Anil Kamath",https://www.apollohospitals.com/doctors/surgical-oncologist/bangalore/dr-anil-kamath
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Pakhee Aggarwal",https://www.apollohospitals.com/doctors/gynec-oncology/delhi/dr-pakhee-aggarwal
India,Delhi,"Apollo Athenaa Women's Cancer Centre, Delhi","Cancer Care","Dr Amita Naithani",https://www.apollohospitals.com/doctors/gynec-oncology/delhi/dr-amita-naithani
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Hardeep Singh",https://www.apollohospitals.com/doctors/plastic-and-reconstructive-surgery/delhi/dr-hardeep-singh
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Shefali Sardana",https://www.apollohospitals.com/doctors/medical-oncologist/delhi/dr-shefali-sardana
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Kishore V Alapati",https://www.apollohospitals.com/doctors/colorectal-surgery/hyderabad/dr-kishore-v-alapati
India,Mumbai,"Apollo Hospitals, Mumbai","Cancer Care","Dr Ranjeet Bajpai",https://www.apollohospitals.com/doctors/oncologist/mumbai/dr-ranjeet-bajpai
India,Chennai,"Apollo Proton Cancer Centre, Chennai","Cancer Care","Dr Sandip Durah",https://www.apollohospitals.com/doctors/head-and-neck-oncology/chennai/dr-sandip-durah
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Cancer Care","Dr Vijay Agarwal",https://www.apollohospitals.com/doctors/medical-oncologist/bangalore/dr-vijay-agarwal
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Chirag A Shah",https://www.apollohospitals.com/doctors/haemato-oncology-and-bmt/ahmedabad/dr-chirag-a-shah
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Arsheed Hussain Hakeem",https://www.apollohospitals.com/doctors/surgical-oncologist/hyderabad/dr-arsheed-hussain-hakeem
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Bivas Biswas",https://www.apollohospitals.com/doctors/medical-oncologist/kolkata/dr-bivas-biswas
India,Trichy,"Apollo Speciality Hospitals, Trichy","Cancer Care","Dr Prasanna Rammohan",https://www.apollohospitals.com/doctors/medical-oncologist/trichy/dr-prasanna-rammohan
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Nikhil Suresh Ghadyalpatil",https://www.apollohospitals.com/doctors/medical-oncologist/hyderabad/dr-nikhil-suresh-ghadyalpatil
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Cancer Care","Dr Suresh S",https://www.apollohospitals.com/doctors/medical-oncologist/chennai/dr-suresh-s
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr. Joydeep Ghosh",https://www.apollohospitals.com/doctors/medical-oncologist/kolkata/dr-joydeep-ghosh
India,Madurai,"Apollo Speciality Hospitals Madurai","Cancer Care","Dr Sarpparajan T K",https://www.apollohospitals.com/doctors/surgical-oncologist/madurai/dr-sarpparajan-t-k
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag","Cancer Care","Dr Suman Das",https://www.apollohospitals.com/doctors/radiation-oncologist/visakhapatnam/dr-suman-das
India,Madurai,"Apollo Speciality Hospitals Madurai","Cancer Care","Dr Devanand J",https://www.apollohospitals.com/doctors/medical-oncologist/madurai/dr-devanand-j
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Prashant Upadhyay",https://www.apollohospitals.com/doctors/radiation-oncologist/hyderabad/dr-prashant-upadhyay
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar","Cancer Care","Dr Sandeep Mazumder",https://www.apollohospitals.com/doctors/radiation-oncologist/bhubaneswar/dr-sandeep-mazumder
India,Mumbai,"Apollo Hospitals, Mumbai","Cancer Care","Dr Mahendra Pal",https://www.apollohospitals.com/doctors/uro-oncologist/mumbai/dr-mahendra-pal
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Akash Shah",https://www.apollohospitals.com/doctors/medical-oncologist/ahmedabad/dr-akash-shah
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Aditi Aggarwal",https://www.apollohospitals.com/doctors/radiation-oncologist/delhi/dr-aditi-aggarwal
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Feroz Pasha",https://www.apollohospitals.com/doctors/surgical-oncologist/delhi/dr-feroz-pasha
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Chirag Amin",https://www.apollohospitals.com/doctors/radiation-oncologist/ahmedabad/dr-chirag-amin
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Tanweer Shahid",https://www.apollohospitals.com/doctors/radiation-oncologist/kolkata/dr-tanweer-shahid
India,Kolkata,"Apollo Hospitals - Narendrapur","Cancer Care","Dr Prosenjit Das",https://www.apollohospitals.com/doctors/surgical-oncologist/kolkata/dr-prosenjit-das
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Suvadip Chakrabarti",https://www.apollohospitals.com/doctors/surgical-oncologist/kolkata/dr-suvadip-chakrabarti
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Akhter Jawade",https://www.apollohospitals.com/doctors/radiation-oncologist/kolkata/dr-akhter-jawade
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Padmaja Lokireddy",https://www.apollohospitals.com/doctors/haemato-oncology-and-bone-marrow-transplant/hyderabad/dr-padmaja-lokireddy
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Cancer Care","Dr Gouthaman S",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-gouthaman-s
India,Pune,"Apollo Hospitals, Pune","Cancer Care","Dr Ritu Dave",https://www.apollohospitals.com/doctors/medical-oncologist/pune/dr-ritu-dave
India,Lucknow,"Apollo Hospitals Lucknow","Cancer Care","Dr Tarun Batra",https://www.apollohospitals.com/doctors/surgical-oncologist/lucknow/dr-tarun-batra
India,Kolkata,"Apollo Hospitals - Narendrapur","Cancer Care","Dr Dipanjan Majumder",https://www.apollohospitals.com/doctors/radiation-oncologist/kolkata/dr-dipanjan-majumder
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Kumar Rishikesh",https://www.apollohospitals.com/doctors/medical-oncologist/delhi/dr-kumar-rishikesh
India,Noida,"Apollo Hospitals Noida","Cancer Care","Dr Deepak Kumar Jain",https://www.apollohospitals.com/doctors/surgical-oncologist/noida/dr-deepak-kumar-jain
India,Delhi,"Apollo Athenaa Women's Cancer Centre, Delhi","Cancer Care","Dr Samarth Gupta",https://www.apollohospitals.com/doctors/plastic-and-reconstructive-surgery/delhi/dr-samarth-gupta
India,Delhi,"Apollo Hospitals, Delhi","Cancer Care","Dr Ajay Gupta",https://www.apollohospitals.com/doctors/medical-oncologist/delhi/dr-ajay-gupta
India,Pune,"Apollo Hospitals, Pune","Cancer Care","Dr. Sanket Bankar",https://www.apollohospitals.com/doctors/surgical-oncologist/pune/dr-sanket-bankar
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Swati Shah",https://www.apollohospitals.com/doctors/surgical-oncologist/ahmedabad/dr-swati-shah
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Harsh Shah",https://www.apollohospitals.com/doctors/surgical-oncologist/ahmedabad/dr-harsh-shah
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Cancer Care","Dr Shubha Sinha",https://www.apollohospitals.com/doctors/breast-surgeon/ahmedabad/dr-shubha-sinha
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Suchanda Goswami",https://www.apollohospitals.com/doctors/radiation-oncologist/kolkata/dr-suchanda-goswami
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Tanmoy Mukhopadhyay",https://www.apollohospitals.com/doctors/radiation-oncologist/kolkata/dr-tanmoy-mukhopadhyay
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Cancer Care","Dr Anupam Chakrapani",https://www.apollohospitals.com/doctors/haematologist/kolkata/dr-anupam-chakrapani
India,Chennai,"Apollo Proton Cancer Centre, Chennai","Cancer Care","Dr Sujith Kumar Mullapally",https://www.apollohospitals.com/doctors/medical-oncologist/chennai/dr-sujith-kumar-mullapally
India,Chennai,"Apollo Proton Cancer Centre, Chennai","Cancer Care","Dr Naveen Hedne C",https://www.apollohospitals.com/doctors/head-and-neck-oncology/chennai/dr-naveen-hedne-c
India,Chennai,"Apollo Speciality Hospitals, Teynampet, Chennai","Cancer Care","Dr Mohamed Zehran Saipillai",https://www.apollohospitals.com/doctors/medical-oncologist/chennai/dr-mohamed-zehran-saipillai
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Venkata Sampath V",https://www.apollohospitals.com/doctors/medical-oncologist/hyderabad/dr-venkata-sampath-v
India,Mumbai,"Apollo Hospitals, Mumbai","Cancer Care","Dr Vivek Venkatramani",https://www.apollohospitals.com/doctors/oncologist/mumbai/dr-vivek-venkatramani
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Cancer Care","Dr Siddhartha Chakravarthy",https://www.apollohospitals.com/doctors/endocrine-and-breast-onco-surgery/hyderabad/dr-siddhartha-chakravarthy
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar","Cancer Care","Dr Prashant Chandra Das",https://www.apollohospitals.com/doctors/surgical-oncologist/bhubaneswar/dr-prashant-chandra-das
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Cancer Care","Dr A C Senthil Kumar",https://www.apollohospitals.com/doctors/surgical-oncologist/chennai/dr-ac-senthil-kumar
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad","Cancer Care","Dr M S S Keerthi",https://www.apollohospitals.com/doctors/surgical-oncologist/hyderabad/dr-m-s-s-keerthi
